Order_ID,Customer_ID,Restaurant_Name,City,Cuisine_Type,Dish_Name,Order_Date,Order_Time,Order_Status,Delivery_Duration_Minutes,Payment_Method,Order_Value,Discount_Applied,Customer_Rating,Delivery_Partner_ID,Delivery_Partner_Rating,Cancellation_Reason,Is_First_Order,Restaurant_Rating,Tip_Amount
ORD01588,CUST5026,"Davidson, Copeland and Allen",Bangalore,Continental,Mr,13-10-2024,11:46:55,Delivered,66,Wallet,593.07,Yes,,DP796,2.9,,No,4.2,47.73
ORD01589,CUST2472,Brown-Adams,Kolkata,South Indian,Everything,26-04-2024,02:02:30,Delivered,36,Cash,771.67,Yes,1.4,DP133,,,Yes,3.1,86.83
ORD01590,CUST1945,"Johnson, Maxwell and Pruitt",Hyderabad,Biryani,Deep,03-10-2024,07:38:58,Cancelled,,Wallet,705.88,Yes,,DP162,,Customer Cancelled,No,5,0
ORD01591,CUST7819,"Jenkins, Nguyen and Galvan",Kolkata,North Indian,Analysis,07-10-2024,21:47:34,Delivered,44,UPI,243.38,Yes,,DP144,,,No,4.6,40.85
ORD01592,CUST8780,Dixon Inc,Mumbai,South Indian,Staff,19-07-2024,09:03:42,Delivered,79,Card,741.97,No,,DP981,,,No,4,34.15
ORD01593,CUST3572,Watson-Rhodes,Pune,Italian,Until,25-05-2024,13:26:00,Delivered,54,UPI,539.43,No,,DP965,2.6,,Yes,4,7.56
ORD01594,CUST6559,Young LLC,Pune,Mexican,Nor,17-12-2024,13:54:36,Delivered,40,Cash,326.29,No,,DP306,,,Yes,4.8,16.04
ORD01595,CUST8087,"Morse, Pratt and Calhoun",Delhi,Mexican,Subject,16-05-2024,12:51:47,Delivered,20,UPI,948.94,No,,DP963,3.6,,No,3.8,20.43
ORD01596,CUST7760,"Hunter, Garrison and James",Mumbai,Chinese,Low,10-03-2025,08:45:06,Delivered,58,Cash,182.52,Yes,2.8,DP353,2.1,,Yes,4.3,97.29
ORD01597,CUST6556,Miller Group,Chennai,Mexican,Run,16-11-2024,02:24:21,Delivered,90,UPI,712.14,Yes,,DP467,4.3,,Yes,4,47.2
ORD01598,CUST2148,Hernandez PLC,Bangalore,Mexican,Drug,19-02-2025,06:40:58,Delivered,35,Cash,175.1,Yes,,DP828,2.8,,Yes,4,52.23
ORD01599,CUST3203,Branch-Thomas,Chennai,North Indian,Plant,18-07-2024,02:39:50,Delivered,78,Wallet,952.48,No,1.5,DP325,4.7,,No,4.8,77.12
ORD01600,CUST8528,Evans-Chung,Bangalore,South Indian,Say,29-06-2024,23:46:32,Delivered,55,Cash,190.61,Yes,2.3,DP488,,,No,4.2,65.92
ORD01601,CUST2064,"Garcia, Hubbard and Edwards",Bangalore,Italian,Successful,08-02-2025,11:44:19,Delivered,31,Card,809.99,No,,DP494,1.6,,No,4.5,43.35
ORD01602,CUST6342,"Cervantes, Lee and Medina",Chennai,Mexican,Anyone,16-10-2024,22:13:28,Delivered,40,UPI,910.06,Yes,,DP661,4.3,,Yes,4.4,36.52
ORD01603,CUST9184,"Carter, Garrett and Juarez",Bangalore,South Indian,Eye,08-10-2024,08:33:45,Delivered,44,Wallet,908.91,No,,DP294,,,Yes,3.4,55.76
ORD01604,CUST6964,"Smith, Hudson and Frank",Bangalore,Italian,Soldier,24-10-2024,01:54:13,Delivered,29,Card,492.98,No,3.4,DP707,1.8,,No,3.3,29.03
ORD01605,CUST6850,Patrick-Moore,Delhi,Mexican,That,04-06-2024,05:18:33,Delivered,83,Wallet,419.69,Yes,3.2,DP767,4.3,,Yes,4.9,62.05
ORD01606,CUST9516,"Pitts, Rice and Vazquez",Hyderabad,North Indian,High,06-08-2024,23:03:39,Delivered,83,Wallet,855.55,No,2.7,DP486,,,Yes,4.5,52.31
ORD01607,CUST5655,Briggs-Soto,Chennai,Continental,I,05-11-2024,01:29:09,Delivered,67,UPI,420.98,No,1.1,DP536,3.6,,Yes,4,24.58
ORD01608,CUST7406,"Mcdonald, Serrano and Le",Pune,South Indian,Section,11-03-2025,06:33:54,Cancelled,,UPI,991.36,Yes,,DP271,,,Yes,4.9,0
ORD01609,CUST3073,"Juarez, Martin and White",Pune,North Indian,Eight,04-01-2025,09:24:12,Delivered,49,UPI,811.36,Yes,2.9,DP458,2.1,,No,4.3,86.42
ORD01610,CUST4689,Brown-Cole,Mumbai,Biryani,Administration,31-01-2025,10:13:14,Delivered,62,Wallet,285.29,No,2.4,DP256,4.9,,No,4.5,48.03
ORD01611,CUST4616,Davis-Gilmore,Hyderabad,Biryani,Husband,31-05-2024,01:39:16,Delivered,74,UPI,821.33,Yes,,DP793,,,Yes,4.6,45.67
ORD01612,CUST5206,Sanchez-Steele,Bangalore,Thai,She,20-03-2025,02:49:26,Cancelled,,UPI,415.07,No,,DP184,,Other,Yes,4.6,0
ORD01613,CUST7071,Moore Ltd,Hyderabad,North Indian,Member,20-09-2024,13:05:45,Cancelled,,UPI,300.28,Yes,,DP858,,,Yes,3.5,0
ORD01614,CUST2570,"Pierce, Lee and Lester",Chennai,Continental,Director,12-03-2025,16:55:56,Delivered,27,UPI,810.19,No,1.8,DP775,,,Yes,3,52.36
ORD01615,CUST7188,Baker-Rios,Chennai,Thai,Experience,04-11-2024,20:57:02,Cancelled,,Wallet,442.27,No,,DP598,,,No,3.7,0
ORD01616,CUST2122,"Walker, Barnes and Escobar",Chennai,South Indian,Student,06-10-2024,14:07:21,Delivered,72,Card,575.89,No,,DP928,1.2,,Yes,4.4,86.78
ORD01617,CUST3735,"Bautista, Brooks and Ward",Kolkata,Mexican,Drive,13-12-2024,12:49:42,Delivered,58,Wallet,991.4,Yes,3.7,DP846,,,No,3.6,13.25
ORD01618,CUST5971,Hall Ltd,Kolkata,Continental,Dinner,03-05-2024,06:21:36,Delivered,55,Wallet,177.12,Yes,,DP183,2.2,,Yes,3.4,32.81
ORD01619,CUST6067,Keller-Smith,Kolkata,South Indian,Imagine,09-08-2024,23:14:26,Delivered,47,Card,606.07,Yes,,DP421,3,,Yes,4.1,33.04
ORD01620,CUST6038,"Rivera, Romero and Olson",Delhi,Chinese,Ten,09-02-2025,08:33:30,Delivered,43,Wallet,412.74,No,,DP327,1.7,,No,4,54.8
ORD01621,CUST1249,"Carter, Nelson and Martinez",Hyderabad,South Indian,Movie,02-07-2024,18:17:57,Delivered,68,Wallet,346.34,No,,DP697,3.8,,No,3.9,82.78
ORD01622,CUST8122,Gonzales-Suarez,Pune,Continental,War,27-09-2024,05:41:58,Cancelled,,Wallet,729.68,No,,DP144,,Customer Cancelled,No,4.3,0
ORD01623,CUST2117,"Dennis, Jackson and Lane",Mumbai,South Indian,Newspaper,02-06-2024,06:40:53,Delivered,29,Card,596.05,No,,DP942,,,Yes,4.5,51.81
ORD01624,CUST9056,Hall-Woods,Hyderabad,North Indian,Operation,09-04-2025,21:38:18,Delivered,22,Card,587.92,No,2.3,DP600,1.9,,Yes,5,63.83
ORD01625,CUST9735,Harris Ltd,Chennai,Thai,Fly,04-04-2025,07:35:45,Delivered,44,Card,621.71,No,3.3,DP496,,,Yes,3.9,69.37
ORD01626,CUST1668,Johnson-Meyer,Hyderabad,Thai,Report,29-12-2024,03:57:18,Cancelled,,Wallet,308.17,No,,DP785,,Restaurant Unavailable,No,4.4,0
ORD01627,CUST2606,Lynn-Brown,Bangalore,Biryani,Source,23-06-2024,22:34:29,Incomplete,,Cash,778.41,No,,DP406,,Restaurant Unavailable,No,4,0
ORD01628,CUST6422,Moore LLC,Hyderabad,Chinese,Main,10-10-2024,21:54:25,Delivered,74,Cash,313.49,Yes,,DP926,3.1,,Yes,3.6,7.78
ORD01629,CUST7449,Stewart Ltd,Pune,Chinese,Writer,22-05-2024,01:28:33,Cancelled,,UPI,417.77,No,,DP939,,,Yes,4.6,0
ORD01630,CUST3734,Koch-Lane,Pune,North Indian,Figure,29-12-2024,03:08:55,Cancelled,,Cash,758.88,No,,DP836,,Delivery Partner No Show,No,4.8,0
ORD01631,CUST9569,Rivera-Vaughn,Hyderabad,South Indian,Perform,01-12-2024,19:54:26,Delivered,28,Wallet,726.45,Yes,2.8,DP213,,,No,3.1,39.56
ORD01632,CUST4562,Santana Ltd,Bangalore,Mexican,Whole,23-01-2025,12:30:48,Delivered,57,Cash,822.26,Yes,1,DP440,,,Yes,3,11.04
ORD01633,CUST7381,Woods Inc,Delhi,Thai,Too,18-12-2024,10:48:58,Delivered,45,Card,136.17,Yes,2.5,DP517,2.2,,No,3.9,22.3
ORD01634,CUST3645,"Lam, Smith and Baker",Mumbai,Biryani,Day,20-01-2025,23:17:19,Delivered,46,Card,378.09,No,4.3,DP450,3.4,,No,4.1,9.99
ORD01635,CUST9777,Gray-Reed,Kolkata,Mexican,Both,28-06-2024,03:14:44,Delivered,24,Wallet,335.75,Yes,,DP772,2,,Yes,4.4,78.59
ORD01636,CUST1992,"Harris, Wade and Ingram",Hyderabad,Continental,Daughter,02-04-2025,01:39:58,Incomplete,,Card,186.95,Yes,,DP675,,Other,Yes,3.8,0
ORD01637,CUST9380,Chandler Inc,Delhi,North Indian,Character,18-03-2025,09:26:37,Delivered,85,UPI,891.52,Yes,,DP559,1.1,,Yes,4.7,44.14
ORD01638,CUST4960,Hansen PLC,Kolkata,South Indian,Dark,28-03-2025,06:49:14,Delivered,83,Cash,394.68,No,,DP325,,,No,4.7,68.47
ORD01639,CUST8057,Hudson Ltd,Mumbai,North Indian,Shoulder,30-07-2024,00:31:37,Delivered,72,Wallet,726.82,Yes,1.8,DP783,1.7,,No,4.2,88.19
ORD01640,CUST1307,"Sanchez, Parker and White",Pune,Thai,Part,19-08-2024,17:54:47,Delivered,88,Cash,469.49,No,,DP513,,,No,3.6,45.73
ORD01641,CUST7486,Hines-Clark,Chennai,North Indian,Letter,08-03-2025,07:08:21,Delivered,22,Cash,475.52,Yes,2.7,DP254,,,Yes,3,67.11
ORD01642,CUST5053,"Gonzales, Murphy and Bell",Delhi,Continental,Week,11-07-2024,05:28:02,Delivered,42,UPI,830.74,No,4.2,DP670,4.8,,Yes,4.2,38.14
ORD01643,CUST1118,Fox Ltd,Mumbai,Chinese,Onto,19-03-2025,05:19:56,Delivered,53,Cash,636.1,No,4.9,DP431,,,No,4.9,98.58
ORD01644,CUST5646,Brown-Contreras,Delhi,Thai,Feel,21-05-2024,01:13:17,Delivered,23,Cash,929.1,Yes,,DP929,1.3,,No,4.8,51.52
ORD01645,CUST9613,"Hansen, Vazquez and Frederick",Pune,North Indian,Now,21-01-2025,01:31:00,Delivered,52,Cash,958.88,No,3.6,DP253,,,No,4.3,31.22
ORD01646,CUST1867,Henson-Smith,Delhi,Chinese,Wait,27-07-2024,00:55:46,Cancelled,,UPI,214.03,Yes,,DP961,,Delivery Partner No Show,No,3.2,0
ORD01647,CUST9645,Powell Group,Pune,Continental,Agree,28-03-2025,19:12:20,Delivered,32,Cash,408.12,Yes,1.9,DP712,1.4,,No,3.1,25.83
ORD01648,CUST3446,Hogan-Sanders,Bangalore,Chinese,Sit,22-06-2024,12:01:49,Delivered,60,Card,861.59,Yes,4.8,DP373,,,Yes,4,95.32
ORD01649,CUST8355,Jones PLC,Delhi,North Indian,Continue,09-03-2025,06:14:29,Delivered,80,Cash,814.06,Yes,,DP781,3.3,,Yes,3.6,87.82
ORD01650,CUST7005,"Villarreal, Gilbert and Ramirez",Kolkata,Thai,Population,28-05-2024,13:50:32,Delivered,63,UPI,307.46,No,,DP564,5,,Yes,4.3,87.43
ORD01651,CUST4603,Brown-Anderson,Bangalore,Thai,Final,25-01-2025,09:35:31,Delivered,66,UPI,354.05,No,,DP920,,,Yes,4.8,85.07
ORD01652,CUST3411,"Santana, Bryan and Parsons",Kolkata,Continental,Or,27-04-2024,04:19:31,Cancelled,,Card,996.69,Yes,,DP650,,Delivery Partner No Show,No,3.3,0
ORD01653,CUST4148,Long LLC,Bangalore,Chinese,Century,08-03-2025,21:48:15,Delivered,27,Card,790.73,Yes,,DP365,2.7,,No,4.9,89.21
ORD01654,CUST1647,Lindsey-Benson,Chennai,North Indian,Car,06-04-2025,05:30:22,Delivered,78,Card,564.98,No,2.4,DP599,3,,Yes,4.6,5.82
ORD01655,CUST7777,"Ortiz, Brown and Williams",Mumbai,Thai,Read,20-07-2024,08:43:32,Delivered,74,Cash,736.1,Yes,4.2,DP844,,,No,3.7,78.82
ORD01656,CUST7085,Hernandez LLC,Hyderabad,South Indian,Address,28-10-2024,08:24:17,Delivered,53,Wallet,250.19,No,2.2,DP960,1.7,,No,3.9,99.38
ORD01657,CUST4910,Rodriguez Inc,Delhi,South Indian,Campaign,12-01-2025,05:29:12,Delivered,29,Card,783.49,Yes,,DP837,1.1,,No,3.1,24.12
ORD01658,CUST2542,Wilson-Moreno,Mumbai,Thai,Admit,20-12-2024,01:06:40,Delivered,68,Wallet,941.19,No,3.2,DP565,2.3,,Yes,3.5,51.57
ORD01659,CUST8630,"Ryan, Frazier and Robertson",Hyderabad,Thai,Successful,27-04-2024,07:18:23,Delivered,20,Wallet,250.1,No,,DP446,1.5,,No,3.4,75.17
ORD01660,CUST9715,Olsen and Sons,Chennai,Biryani,Red,12-04-2025,22:08:08,Incomplete,,Cash,976.23,Yes,,DP670,,Other,No,4.2,0
ORD01661,CUST4206,Figueroa-Johnson,Mumbai,Continental,Then,25-05-2024,06:43:36,Delivered,26,Wallet,564.08,Yes,2.4,DP551,,,Yes,3.6,33.37
ORD01662,CUST9406,Ramos LLC,Pune,Continental,Through,11-06-2024,08:44:35,Delivered,41,UPI,606.39,No,,DP961,3.8,,Yes,4,78.8
ORD01663,CUST7782,Reed-Hooper,Pune,Thai,Age,05-10-2024,22:33:07,Cancelled,,Wallet,602.82,No,,DP261,,Restaurant Unavailable,Yes,4.6,0
ORD01664,CUST3972,Bell-Ramsey,Hyderabad,Mexican,Man,26-06-2024,22:40:06,Delivered,61,Card,379.05,Yes,,DP287,3.3,,Yes,4.2,26.13
ORD01665,CUST4160,Dean Group,Mumbai,North Indian,Radio,21-01-2025,06:37:47,Delivered,61,UPI,636.23,No,4.7,DP146,1.9,,No,3.3,90.88
ORD01666,CUST3387,"Peters, Wilcox and Lane",Pune,Italian,Recently,17-09-2024,19:48:58,Delivered,55,Card,476.63,No,1.7,DP116,,,No,3.1,14.43
ORD01667,CUST9836,Terry LLC,Kolkata,Biryani,Water,20-08-2024,14:36:09,Delivered,61,Cash,159.18,Yes,,DP606,,,Yes,4.6,56.39
ORD01668,CUST9109,Wood-Dunlap,Bangalore,Chinese,Cause,22-07-2024,12:31:25,Delivered,58,Wallet,842.69,No,4.9,DP745,,,No,3.6,84.02
ORD01669,CUST9186,Robinson-Anderson,Mumbai,Biryani,Same,06-11-2024,21:53:43,Delivered,45,Cash,301.2,No,,DP207,3.1,,No,3.2,2.14
ORD01670,CUST4152,Finley-Goodwin,Chennai,Chinese,Personal,05-05-2024,05:25:58,Delivered,39,Cash,316.85,No,1.9,DP669,1.3,,Yes,4,57.51
ORD01671,CUST3001,Green LLC,Kolkata,Thai,Security,20-08-2024,07:10:00,Cancelled,,Card,634.08,Yes,,DP665,,Other,No,3.3,0
ORD01672,CUST5603,Ali and Sons,Mumbai,Thai,Contain,01-10-2024,18:07:40,Delivered,83,Card,118.55,Yes,4.6,DP819,2.5,,No,4.1,14.96
ORD01673,CUST6490,"Hardy, Osborne and Singh",Hyderabad,Thai,Approach,27-08-2024,04:04:50,Delivered,79,Card,158.66,Yes,3.4,DP171,2.3,,Yes,4.6,23.69
ORD01674,CUST1823,Morgan-Oconnor,Pune,Italian,Born,24-11-2024,01:16:38,Delivered,74,Card,719.4,Yes,3,DP846,,,No,3.7,68.49
ORD01675,CUST3447,"Harper, Faulkner and Caldwell",Bangalore,Chinese,Lot,17-11-2024,08:54:51,Delivered,76,UPI,405.04,Yes,,DP137,3.5,,No,3.6,31.61
ORD01676,CUST3422,Kidd PLC,Pune,North Indian,Care,06-01-2025,15:05:16,Cancelled,,Card,592.65,Yes,,DP159,,Delivery Partner No Show,No,3.9,0
ORD01677,CUST1179,"Cunningham, Terry and Turner",Delhi,South Indian,Shake,04-04-2025,06:28:42,Cancelled,,Wallet,507.48,Yes,,DP105,,Customer Cancelled,Yes,4.2,0
ORD01678,CUST4725,Mcdaniel-Smith,Kolkata,Biryani,Security,17-10-2024,18:20:39,Cancelled,,UPI,793.03,Yes,,DP333,,Restaurant Unavailable,No,4.4,0
ORD01679,CUST7360,Rodriguez-Smith,Chennai,Thai,Thus,01-06-2024,11:06:09,Delivered,44,UPI,775.94,Yes,,DP767,4.9,,Yes,3.9,24.38
ORD01680,CUST5907,"French, Silva and Johnson",Delhi,Mexican,Provide,21-06-2024,21:25:05,Delivered,49,Cash,295.88,Yes,1.1,DP535,,,Yes,3.4,16.05
ORD01681,CUST4661,Alexander PLC,Pune,Mexican,Every,31-08-2024,16:27:26,Cancelled,,Cash,812.51,No,,DP431,,Other,Yes,4.8,0
ORD01682,CUST5480,"Davis, Carlson and Moore",Pune,Thai,Three,13-06-2024,07:47:57,Delivered,60,Card,249.26,No,2.2,DP496,1.3,,No,3.8,38.24
ORD01683,CUST7645,"Jordan, Garcia and Sullivan",Chennai,Biryani,Life,29-09-2024,07:56:40,Delivered,85,Cash,164.43,Yes,,DP818,2.6,,No,3.6,60.69
ORD01684,CUST1092,"Lopez, Miranda and Proctor",Pune,Mexican,Forget,07-06-2024,04:38:55,Delivered,63,Wallet,713.86,No,3.3,DP352,,,No,3.5,21.35
ORD01685,CUST8601,Martin Inc,Hyderabad,Chinese,Congress,25-08-2024,15:45:30,Delivered,66,UPI,678.81,No,,DP730,1.5,,Yes,4.9,31.37
ORD01686,CUST4613,"Bender, Adams and Rodriguez",Mumbai,Mexican,Soldier,04-05-2024,18:33:27,Delivered,21,Cash,954.69,No,2.2,DP413,2.3,,Yes,4.4,98.96
ORD01687,CUST8446,Wilson-Crane,Kolkata,Chinese,Gas,04-03-2025,03:07:59,Delivered,50,Wallet,875.75,No,,DP318,,,No,4.5,84.62
ORD01688,CUST4442,"Jackson, Jefferson and Sanchez",Kolkata,Italian,Paper,22-09-2024,12:15:27,Delivered,63,UPI,899.37,No,,DP201,,,Yes,3.5,37.53
ORD01689,CUST5397,"Johnson, Fuller and Colon",Bangalore,Chinese,TRUE,18-07-2024,17:34:48,Cancelled,,Card,841.81,No,,DP451,,Customer Cancelled,Yes,3.6,0
ORD01690,CUST4710,Andrews PLC,Pune,Italian,Benefit,05-09-2024,16:30:57,Delivered,57,Card,169.27,Yes,1.5,DP331,,,Yes,4.2,49.59
ORD01691,CUST4861,Cline-Green,Pune,Biryani,City,26-03-2025,10:47:47,Delivered,29,Card,882.4,Yes,,DP311,4,,Yes,3.3,56.57
ORD01692,CUST8699,"Hernandez, Lawrence and Lawson",Bangalore,Thai,Something,27-07-2024,03:39:18,Delivered,89,Wallet,852.41,Yes,,DP144,3.2,,No,3.7,55.08
ORD01693,CUST6189,"Smith, Barker and Parrish",Chennai,Chinese,During,15-04-2025,06:26:01,Cancelled,,Wallet,797.29,No,,DP444,,Customer Cancelled,Yes,3.4,0
ORD01694,CUST2895,Sanchez Group,Bangalore,Biryani,Through,24-02-2025,13:38:15,Cancelled,,UPI,571.37,No,,DP628,,Delivery Partner No Show,No,3.6,0
ORD01695,CUST6306,Gutierrez-Rodriguez,Delhi,Mexican,Against,20-09-2024,21:20:13,Incomplete,,UPI,510.87,Yes,,DP531,,,Yes,4.3,0
ORD01696,CUST7369,Sosa and Sons,Kolkata,Mexican,Miss,05-08-2024,17:01:59,Delivered,40,Cash,462.4,No,,DP572,2.9,,No,3.5,19.89
ORD01697,CUST9112,"Myers, Clark and Martinez",Hyderabad,Biryani,Rise,09-12-2024,00:30:56,Delivered,61,Card,741.55,No,2.2,DP607,4.2,,No,4.7,39.58
ORD01698,CUST9612,Ray PLC,Hyderabad,Italian,Write,13-12-2024,14:09:18,Incomplete,,UPI,372.48,No,,DP198,,,No,4.4,0
ORD01699,CUST2053,George LLC,Kolkata,Thai,Ten,25-09-2024,10:49:27,Delivered,63,Card,816.49,Yes,,DP953,,,Yes,3.5,99.73
ORD01700,CUST1953,Mcdowell Group,Mumbai,Biryani,Security,24-02-2025,14:20:58,Delivered,60,Cash,953.69,No,3.4,DP525,,,Yes,4,91.05
ORD01701,CUST9549,Brock Inc,Delhi,Chinese,Option,19-12-2024,17:30:54,Delivered,90,UPI,999.02,Yes,,DP489,,,No,3.3,97.73
ORD01702,CUST5436,Cowan Ltd,Kolkata,Mexican,Factor,03-01-2025,18:13:36,Delivered,26,Cash,405.57,No,4,DP612,3.1,,Yes,3.3,67.94
ORD01703,CUST9457,Foster-Wilson,Pune,North Indian,Live,16-03-2025,19:16:23,Delivered,30,UPI,992.06,Yes,4.8,DP569,4.3,,No,5,13.44
ORD01704,CUST3915,"Gonzales, Hart and Martin",Kolkata,Italian,Capital,15-09-2024,17:26:57,Delivered,26,Wallet,457.34,No,,DP330,,,No,3.8,3.9
ORD01705,CUST9494,"Johnson, Sullivan and Armstrong",Hyderabad,South Indian,See,14-01-2025,16:43:00,Incomplete,,Cash,745.51,Yes,,DP350,,Customer Cancelled,No,3.3,0
ORD01706,CUST4357,Maxwell-Mitchell,Mumbai,Italian,Service,05-12-2024,16:01:05,Delivered,55,Cash,974.16,No,,DP259,2.1,,No,4.3,59.19
ORD01707,CUST3046,"Frazier, Fernandez and Taylor",Pune,Thai,Wall,29-10-2024,06:27:35,Delivered,68,Card,165.01,No,,DP991,,,Yes,4.8,16.11
ORD01708,CUST3802,Herrera PLC,Delhi,Chinese,Us,26-01-2025,21:00:51,Cancelled,,UPI,460.52,Yes,,DP579,,Other,Yes,3.1,0
ORD01709,CUST6459,Miranda-Brown,Chennai,Biryani,Understand,11-11-2024,12:09:01,Delivered,67,Cash,793.02,No,1.1,DP163,2.4,,No,3.3,6.29
ORD01710,CUST3006,Wilson Group,Chennai,Italian,Once,21-02-2025,03:05:18,Delivered,74,Cash,222.91,Yes,,DP936,,,Yes,3.9,29.66
ORD01711,CUST9707,Vargas-Bennett,Delhi,Continental,Seek,24-08-2024,03:14:07,Cancelled,,UPI,968.64,Yes,,DP283,,Customer Cancelled,No,3.1,0
ORD01712,CUST7849,Wright-Becker,Pune,Biryani,Threat,02-07-2024,18:02:09,Delivered,54,UPI,414.33,No,,DP720,,,No,4.3,93.71
ORD01713,CUST5608,Morrison Group,Mumbai,Biryani,Recently,09-01-2025,14:32:33,Delivered,55,Cash,752.21,No,2.8,DP762,2.3,,No,4.2,78.76
ORD01714,CUST1514,Clark and Sons,Chennai,Chinese,Seat,05-01-2025,02:02:54,Delivered,77,Cash,469.97,No,2.7,DP121,,,No,3.9,36.94
ORD01715,CUST6970,Bowers-Carter,Delhi,Mexican,Issue,14-12-2024,06:26:58,Delivered,39,Card,758.25,No,3.9,DP511,,,No,5,15.6
ORD01716,CUST6024,Cook PLC,Mumbai,North Indian,Institution,08-01-2025,07:14:30,Cancelled,,UPI,549.53,No,,DP914,,,Yes,4.5,0
ORD01717,CUST9100,Garcia-Garcia,Pune,Biryani,Reflect,31-10-2024,00:25:27,Delivered,54,Cash,837.92,Yes,,DP634,3.2,,Yes,5,86.18
ORD01718,CUST7530,Warren-Anderson,Hyderabad,Chinese,Begin,20-03-2025,13:50:22,Delivered,31,Wallet,611.91,No,,DP277,2.8,,No,4.5,69.39
ORD01719,CUST9462,"Ramos, Hampton and Hurst",Pune,South Indian,Religious,18-04-2024,11:39:05,Delivered,58,Cash,155.29,Yes,4.4,DP688,,,No,5,10.32
ORD01720,CUST2017,Anthony and Sons,Delhi,Chinese,Which,18-11-2024,03:15:53,Delivered,87,Wallet,531.29,Yes,4,DP595,,,Yes,4.5,84.75
ORD01721,CUST2521,"Wright, Frost and Johnson",Mumbai,Biryani,Fish,20-04-2024,03:05:36,Cancelled,,Wallet,616.67,No,,DP819,,Other,No,3.8,0
ORD01722,CUST9215,Chan-Smith,Hyderabad,South Indian,Health,15-12-2024,17:19:14,Delivered,78,UPI,765.86,No,,DP132,,,No,3.3,74.78
ORD01723,CUST3965,"Melendez, Smith and Russell",Hyderabad,North Indian,Add,03-07-2024,22:21:18,Delivered,55,Cash,296.22,No,,DP503,,,Yes,4.7,57.08
ORD01724,CUST4583,Allen-Cannon,Kolkata,Biryani,Ten,16-09-2024,12:05:46,Delivered,27,UPI,772.04,No,,DP181,,,Yes,3,64.16
ORD01725,CUST8952,Wright-Williamson,Bangalore,Italian,Give,08-03-2025,07:16:31,Delivered,24,UPI,214.75,No,,DP663,4.9,,No,4.7,22.93
ORD01726,CUST1107,Lewis-Garcia,Pune,Mexican,Feel,23-04-2024,05:04:25,Delivered,22,Wallet,263.12,No,2.1,DP188,,,Yes,4.5,38.23
ORD01727,CUST6025,"Miller, Hughes and Farrell",Chennai,Thai,Into,13-03-2025,08:46:04,Delivered,80,Wallet,787.96,Yes,,DP961,,,No,3.6,33.75
ORD01728,CUST3136,"Hernandez, Perry and Fields",Pune,Continental,Hotel,25-01-2025,11:38:50,Delivered,53,Cash,820.41,Yes,,DP453,4.5,,No,3.5,98.73
ORD01729,CUST9917,Mcdonald Inc,Bangalore,Chinese,Bag,12-01-2025,09:17:48,Delivered,64,Wallet,187.49,Yes,4.7,DP468,,,No,4.3,47.15
ORD01730,CUST7831,Foster-Rivera,Delhi,Italian,Performance,30-06-2024,23:10:45,Cancelled,,Card,236.52,No,,DP154,,Restaurant Unavailable,No,3.8,0
ORD01731,CUST9990,"Zavala, Johnson and Campbell",Kolkata,South Indian,But,28-08-2024,15:33:29,Delivered,20,Card,738.75,No,1.1,DP988,3,,Yes,3.7,18.67
ORD01732,CUST2551,Riggs LLC,Kolkata,Biryani,Although,04-11-2024,18:56:55,Delivered,21,Cash,994.01,Yes,,DP435,,,Yes,3.4,52.25
ORD01733,CUST5393,"Zuniga, Smith and Hill",Bangalore,North Indian,Member,15-06-2024,03:25:02,Delivered,32,Cash,346.7,No,,DP959,4.1,,Yes,3.2,69.85
ORD01734,CUST7880,Baker-Stone,Bangalore,Italian,Huge,06-10-2024,12:01:09,Delivered,47,Wallet,682.31,Yes,,DP434,4.1,,Yes,4.8,59.99
ORD01735,CUST4615,Ford LLC,Chennai,Biryani,Along,04-08-2024,20:41:53,Delivered,50,Cash,958.12,No,3.2,DP973,2.5,,Yes,4.7,60.22
ORD01736,CUST7722,"Carrillo, Bright and Ward",Chennai,North Indian,Catch,04-10-2024,10:19:22,Delivered,85,Card,577.08,No,,DP944,3.6,,No,4.7,51.55
ORD01737,CUST2672,Rosario-Turner,Hyderabad,North Indian,Everyone,03-02-2025,12:15:11,Cancelled,,Wallet,647.2,Yes,,DP508,,Restaurant Unavailable,Yes,3.7,0
ORD01738,CUST4438,Rodriguez-Pennington,Hyderabad,Chinese,Home,03-07-2024,18:28:52,Delivered,27,Wallet,655.06,No,,DP768,3,,No,4.4,44.84
ORD01739,CUST6115,"Roman, Ramirez and Williams",Pune,Continental,Include,21-04-2024,03:24:29,Delivered,47,Card,986.25,Yes,,DP858,,,Yes,3.7,9.31
ORD01740,CUST4741,Nguyen Ltd,Chennai,North Indian,Possible,18-03-2025,00:58:22,Delivered,86,Card,350,Yes,3.3,DP474,4.6,,Yes,3.1,5.46
ORD01741,CUST4372,Peterson PLC,Hyderabad,Biryani,Final,21-06-2024,18:11:37,Delivered,38,UPI,310.36,No,,DP624,2,,No,4,12.96
ORD01742,CUST6057,"Wilson, Nguyen and Roberts",Hyderabad,Italian,Support,10-09-2024,10:11:23,Delivered,47,Wallet,703.21,No,,DP646,2.9,,No,3.6,92.35
ORD01743,CUST7881,"Bray, Padilla and Johnson",Bangalore,Continental,Enjoy,18-05-2024,00:33:00,Delivered,72,Card,146.08,Yes,1.8,DP729,,,Yes,3.1,13.97
